"well.name","SampledDate","SampleNumber","ParameterName","ParameterUnits","result","Method.Detection.Limit","Reporting.limit","censoring.status","Easting","Northing"
"MW-14B-1988",2002-05-14,"FF01633","TotalOrganicCarbon","mg/L",1.1,0.5,NA,"not.censored",4217612.9,910804.299999995
"MW-19-1988",2002-05-14,"FF01635","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","TotalOrganicCarbon","mg/L",1.1,0.5,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4217592.3,909964.400000006
"MW-18-1988",2002-05-14,"FF01630","WaterTableElevation","feet above mean sea level",360.12,NA,NA,"not.censored",4217912.6,910783.999999998
"MW-14A-1988",2002-05-14,"FF01631","WaterTableElevation","feet above mean sea level",357.81,NA,NA,"not.censored",4217622.5,910814.499999998
"MW-14-1988",2002-05-14,"FF01632","WaterTableElevation","feet above mean sea level",357.31,NA,NA,"not.censored",4217612.3,910814.700000002
"MW-14B-1988",2002-05-14,"FF01633","WaterTableElevation","feet above mean sea level",358.94,NA,NA,"not.censored",4217612.9,910804.299999995
"MW-7-1996",2002-05-14,"FF01634","WaterTableElevation","feet above mean sea level",357.3,NA,NA,"not.censored",4217291.5,910895.9
"MW-19-1988",2002-05-14,"FF01635","WaterTableElevation","feet above mean sea level",359.58,NA,NA,"not.censored",4217612.7,910364.200000005
"MW-19A-1988",2002-05-14,"FF01636","WaterTableElevation","feet above mean sea level",359.24,NA,NA,"not.censored",4217612.3,910354.099999997
"MW-15-1988",2002-05-14,"FF01637","WaterTableElevation","feet above mean sea level",359.43,NA,NA,"not.censored",4217592.3,909964.400000006
"MW-17-1988",2002-05-15,"FF01654","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Cadmium","µg/L",0.2,0.2,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Chromium","µg/L",2,2,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Chromium","µg/L",2,2,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Chromium","µg/L",2,2,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Chromium","µg/L",2,2,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Chromium","µg/L",2,2,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Chromium","µg/L",2,2,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Chromium","µg/L",2,2,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Chromium","µg/L",2,2,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Chromium","µg/L",2,2,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","ChemicalOxygenDemand","mg/L",25,25,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Copper","µg/L",5,5,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Copper","µg/L",5,5,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Copper","µg/L",5,5,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Copper","µg/L",5,5,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Copper","µg/L",5,5,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Copper","µg/L",5,5,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Copper","µg/L",5,5,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Copper","µg/L",5,5,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Copper","µg/L",5,5,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Lead","µg/L",2,2,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Lead","µg/L",2,2,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Lead","µg/L",2,2,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Lead","µg/L",2,2,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Lead","µg/L",2,2,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Lead","µg/L",2,2,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Lead","µg/L",2,2,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Lead","µg/L",2,2,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Lead","µg/L",2,2,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Nickel","µg/L",5,5,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Nickel","µg/L",5,5,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Nickel","µg/L",5,5,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Nickel","µg/L",5,5,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Nickel","µg/L",5,5,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Nickel","µg/L",5,5,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Nickel","µg/L",5,5,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Nickel","µg/L",5,5,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Nickel","µg/L",5,5,NA,"left.censored",4217592.7,909113.699999994
"MW-12-1996",2002-05-15,"FF01655","TotalOrganicCarbon","mg/L",0.5,0.5,NA,"left.censored",4219546.5,908262.299999999
"MW-22-1988",2002-05-15,"FF01660","TotalOrganicCarbon","mg/L",0.5,0.5,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","TotalOrganicCarbon","mg/L",0.5,0.5,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","TotalOrganicCarbon","mg/L",0.5,0.5,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","TotalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Zinc","µg/L",10,10,NA,"left.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Zinc","µg/L",10,10,NA,"left.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Zinc","µg/L",10,10,NA,"left.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Zinc","µg/L",10,10,NA,"left.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Zinc","µg/L",10,10,NA,"left.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Zinc","µg/L",10,10,NA,"left.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Zinc","µg/L",10,10,NA,"left.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Zinc","µg/L",10,10,NA,"left.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Zinc","µg/L",10,10,NA,"left.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Chloride","mg/L",4.6,1,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Chloride","mg/L",7.3,1,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Chloride","mg/L",3.7,1,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Chloride","mg/L",4.4,1,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Chloride","mg/L",3.3,1,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Chloride","mg/L",6.4,1,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Chloride","mg/L",4.9,1,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Chloride","mg/L",5.8,1,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Chloride","mg/L",6.1,1,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Conductivity","µS/cm",230,5,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Conductivity","µS/cm",310,5,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Conductivity","µS/cm",210,5,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Conductivity","µS/cm",230,5,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Conductivity","µS/cm",180,5,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Conductivity","µS/cm",400,5,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Conductivity","µS/cm",200,5,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Conductivity","µS/cm",280,5,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Conductivity","µS/cm",280,5,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","Nitrate","mg/L",7.6,0.05,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","Nitrate","mg/L",2.4,0.05,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","Nitrate","mg/L",2.5,0.05,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","Nitrate","mg/L",2.2,0.05,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","Nitrate","mg/L",3,0.05,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","Nitrate","mg/L",3.6,0.05,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","Nitrate","mg/L",2.6,0.05,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","Nitrate","mg/L",2.4,0.05,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","Nitrate","mg/L",3.6,0.05,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","pH","Standard units",7.3,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","pH","Standard units",7.1,NA,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","pH","Standard units",7.1,NA,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","pH","Standard units",7.2,NA,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","pH","Standard units",7.2,NA,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","pH","Standard units",6.9,NA,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","pH","Standard units",7,NA,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","pH","Standard units",7.1,NA,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","pH","Standard units",7.1,NA,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","TotalDissolvedSolids","mg/L",190,10,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","TotalDissolvedSolids","mg/L",220,10,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","TotalDissolvedSolids","mg/L",160,10,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","TotalDissolvedSolids","mg/L",200,10,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","TotalDissolvedSolids","mg/L",160,10,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","TotalDissolvedSolids","mg/L",250,10,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","TotalDissolvedSolids","mg/L",150,10,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","TotalDissolvedSolids","mg/L",210,10,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","TotalDissolvedSolids","mg/L",210,10,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-05-15,"FF01654","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4219020.1,910332.999999999
"MW-10-1996",2002-05-15,"FF01656","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","TotalOrganicCarbon","mg/L",0.6,0.5,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","TotalOrganicCarbon","mg/L",0.7,0.5,NA,"not.censored",4217582.6,909533.999999998
"MW-17-1988",2002-05-15,"FF01654","WaterTableElevation","feet above mean sea level",360.79,NA,NA,"not.censored",4219020.1,910332.999999999
"MW-12-1996",2002-05-15,"FF01655","WaterTableElevation","feet above mean sea level",363.86,NA,NA,"not.censored",4219546.5,908262.299999999
"MW-10-1996",2002-05-15,"FF01656","WaterTableElevation","feet above mean sea level",361.16,NA,NA,"not.censored",4217879.6,908303.200000001
"MW-11-1996",2002-05-15,"FF01657","WaterTableElevation","feet above mean sea level",359.95,NA,NA,"not.censored",4217227.5,908744.700000003
"MW-9-1996",2002-05-15,"FF01658","WaterTableElevation","feet above mean sea level",359.96,NA,NA,"not.censored",4217256.3,909769.900000009
"MW-20-1988",2002-05-15,"FF01659","WaterTableElevation","feet above mean sea level",360.24,NA,NA,"not.censored",4217582.6,909533.999999998
"MW-22-1988",2002-05-15,"FF01660","WaterTableElevation","feet above mean sea level",362.21,NA,NA,"not.censored",4218563.1,908764.299999998
"MW-21-1988",2002-05-15,"FF01661","WaterTableElevation","feet above mean sea level",361.3,NA,NA,"not.censored",4218063,908984.000000007
"MW-16-1988",2002-05-15,"FF01662","WaterTableElevation","feet above mean sea level",359.93,NA,NA,"not.censored",4217592.7,909113.699999994
"MW-17-1988",2002-08-27,"FF02798","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4219020.1,910332.999999999
"MW-13A-1988",2002-08-27,"FF02799","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-08-27,"FF02800","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4218262.9,910814.599999998
"MW-18-1988",2002-08-27,"FF02801","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217912.6,910783.999999998
"MW-14B-1988",2002-08-27,"FF02802","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.9,910804.299999995
"MW-14-1988",2002-08-27,"FF02803","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2002-08-27,"FF02805","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217622.5,910814.499999998
"MW-19-1988",2002-08-27,"FF02806","Ammonia","mg/L",0.1,0.1,NA,"left.censored",4217612.7,910364.200000005
"MW-14-1988",2002-08-27,"FF02804","Ammonia","mg/L",0.1,NA,NA,"left.censored",4217612.3,910814.700000002
"MW-17-1988",2002-08-27,"FF02798","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4219020.1,910332.999999999
"MW-13A-1988",2002-08-27,"FF02799","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218304.4,910813.2
"MW-13-1988",2002-08-27,"FF02800","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4218262.9,910814.599999998
"MW-18-1988",2002-08-27,"FF02801","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217912.6,910783.999999998
"MW-14B-1988",2002-08-27,"FF02802","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.9,910804.299999995
"MW-14-1988",2002-08-27,"FF02803","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217612.3,910814.700000002
"MW-14A-1988",2002-08-27,"FF02805","FecalColiform","Colonies per 100 mL",1,1,NA,"left.censored",4217622.5,910814.499999998
